height,weight,label
187, 117, fat
157, 118, fat
160, 97, fat
151, 101, fat
176, 66, normal
158, 96, fat
162, 70, fat
181, 74, normal
164, 112, fat
160, 95, fat
177, 53, thin
150, 105, fat
151, 83, fat
197, 103, fat
163, 89, fat
167, 55, normal
181, 41, thin
177, 91, fat
184, 49, thin
177, 45, thin
185, 75, normal
196, 89, overweight
178, 89, fat
186, 50, thin
169, 113, fat
199, 92, overweight
176, 120, fat
156, 67, fat
174, 86, fat
197, 70, thin
166, 63, normal
173, 65, normal
156, 95, fat
159, 101, fat
164, 60, normal
198, 99, fat
196, 57, thin
186, 89, fat
160, 93, fat
167, 66, overweight
195, 99, fat
150, 64, fat
185, 110, fat
162, 49, normal
200, 43, thin
163, 89, fat
160, 100, fat
155, 97, fat
184, 99, fat
165, 85, fat
152, 60, fat
186, 74, normal
182, 107, fat
179, 49, thin
151, 103, fat
181, 79, overweight
158, 82, fat
175, 77, fat
184, 93, fat
197, 76, normal
169, 79, fat
197, 103, fat
150, 58, fat
161, 82, fat
196, 91, overweight
151, 65, fat
192, 59, thin
177, 99, fat
196, 52, thin
195, 53, thin
186, 56, thin
186, 42, thin
180, 120, fat
168, 120, fat
151, 85, fat
159, 43, thin
153, 59, fat
158, 46, thin
194, 56, thin
185, 93, fat
163, 58, normal
198, 99, fat
158, 48, normal
160, 72, fat
162, 65, overweight
170, 105, fat
194, 72, normal
171, 118, fat
171, 61, normal
189, 104, fat
161, 96, fat
198, 82, normal
190, 91, fat
165, 80, fat
176, 116, fat
165, 102, fat
197, 112, fat
157, 117, fat
173, 53, thin
191, 117, fat
166, 68, overweight
161, 70, fat
198, 52, thin
151, 92, fat
192, 90, overweight
153, 64, fat
170, 48, thin
150, 85, fat
167, 72, fat
188, 77, normal
191, 93, fat
151, 84, fat
187, 100, fat
167, 98, fat
164, 95, fat
182, 95, fat
178, 81, fat
171, 51, thin
157, 81, fat
151, 75, fat
170, 115, fat
184, 60, thin
181, 74, normal
177, 103, fat
187, 111, fat
179, 74, overweight
192, 58, thin
200, 66, thin
165, 113, fat
187, 88, fat
162, 44, thin
187, 88, fat
173, 79, fat
173, 69, overweight
193, 87, overweight
182, 65, normal
168, 44, thin
199, 68, thin
169, 42, thin
159, 99, fat
187, 110, fat
182, 92, fat
188, 43, thin
164, 75, fat
155, 93, fat
165, 114, fat
198, 117, fat
186, 69, normal
165, 107, fat
185, 90, fat
154, 81, fat
166, 98, fat
198, 56, thin
199, 117, fat
150, 88, fat
199, 96, overweight
172, 88, fat
179, 64, normal
175, 78, fat
162, 60, normal
179, 84, fat
168, 87, fat
161, 94, fat
158, 120, fat
181, 61, normal
167, 111, fat
173, 49, thin
189, 66, thin
177, 68, normal
160, 98, fat
182, 75, normal
163, 84, fat
181, 42, thin
180, 80, overweight
153, 108, fat
190, 111, fat
193, 93, fat
189, 96, fat
186, 119, fat
159, 71, fat
181, 109, fat
159, 55, normal
153, 94, fat
181, 58, thin
178, 51, thin
174, 77, fat
168, 94, fat
180, 78, overweight
198, 48, thin
153, 73, fat
182, 114, fat
154, 120, fat
167, 50, thin
159, 72, fat
187, 56, thin
192, 100, fat
153, 44, normal
186, 73, normal
190, 100, fat
184, 51, thin
162, 65, overweight
200, 106, fat
198, 119, fat
151, 83, fat
178, 82, fat
172, 45, thin
179, 103, fat
171, 108, fat
164, 88, fat
184, 111, fat
193, 47, thin
165, 45, thin
174, 91, fat
154, 77, fat
190, 100, fat
177, 83, fat
189, 93, fat
180, 79, overweight
176, 119, fat
187, 57, thin
177, 65, normal
198, 52, thin
173, 115, fat
200, 110, fat
177, 83, fat
155, 115, fat
155, 95, fat
184, 50, thin
150, 62, fat
181, 92, fat
198, 85, normal
150, 51, normal
164, 119, fat
189, 44, thin
170, 54, normal
154, 69, fat
156, 59, overweight
193, 88, overweight
169, 93, fat
179, 68, normal
182, 112, fat
179, 83, fat
170, 113, fat
187, 61, thin
160, 59, overweight
175, 63, normal
151, 78, fat
154, 58, overweight
161, 101, fat
191, 115, fat
199, 119, fat
182, 85, fat
159, 117, fat
165, 70, fat
162, 98, fat
174, 93, fat
157, 46, normal
151, 42, thin
174, 86, fat
170, 65, normal
199, 96, overweight
180, 51, thin
153, 119, fat
180, 64, normal
197, 59, thin
180, 46, thin
183, 85, fat
178, 113, fat
158, 82, fat
154, 76, fat
199, 94, overweight
186, 91, fat
197, 64, thin
189, 51, thin
176, 104, fat
165, 48, thin
151, 113, fat
190, 106, fat
187, 51, thin
155, 46, normal
186, 120, fat
157, 94, fat
187, 44, thin
162, 98, fat
173, 54, thin
162, 60, normal
186, 91, fat
160, 99, fat
162, 52, normal
181, 92, fat
198, 81, normal
192, 115, fat
155, 77, fat
187, 99, fat
177, 58, normal
180, 104, fat
155, 93, fat
187, 60, thin
150, 41, thin
150, 113, fat
152, 54, overweight
150, 49, normal
172, 96, fat
186, 50, thin
191, 83, normal
200, 50, thin
153, 79, fat
156, 67, fat
159, 85, fat
158, 66, fat
170, 119, fat
163, 104, fat
163, 99, fat
150, 43, normal
181, 66, normal
187, 115, fat
159, 75, fat
194, 66, thin
192, 107, fat
154, 66, fat
195, 75, normal
182, 70, normal
164, 80, fat
166, 70, fat
173, 116, fat
150, 85, fat
167, 110, fat
153, 61, fat
173, 108, fat
163, 54, normal
163, 94, fat
191, 77, normal
181, 117, fat
191, 56, thin
184, 89, fat
188, 117, fat
154, 57, overweight
193, 58, thin
190, 63, thin
180, 116, fat
190, 91, fat
178, 109, fat
167, 84, fat
169, 90, fat
177, 91, fat
185, 101, fat
158, 110, fat
195, 67, thin
181, 106, fat
155, 107, fat
153, 113, fat
179, 54, thin
157, 101, fat
179, 42, thin
186, 73, normal
164, 114, fat
185, 54, thin
177, 90, fat
166, 99, fat
187, 61, thin
182, 92, fat
171, 79, fat
176, 76, overweight
182, 97, fat
159, 107, fat
170, 98, fat
162, 118, fat
154, 43, thin
166, 51, normal
193, 62, thin
156, 51, normal
159, 97, fat
157, 96, fat
155, 57, overweight
192, 89, overweight
182, 110, fat
189, 42, thin
177, 118, fat
198, 44, thin
158, 95, fat
167, 91, fat
160, 86, fat
170, 76, fat
189, 50, thin
188, 100, fat
182, 86, fat
196, 60, thin
200, 55, thin
186, 40, thin
198, 58, thin
169, 70, overweight
152, 118, fat
184, 78, overweight
184, 114, fat
165, 50, thin
173, 52, thin
173, 59, normal
156, 74, fat
197, 108, fat
168, 96, fat
150, 117, fat
168, 104, fat
199, 108, fat
187, 97, fat
200, 81, normal
188, 67, normal
170, 99, fat
192, 64, thin
166, 47, thin
190, 63, thin
196, 84, normal
169, 51, thin
167, 103, fat
168, 53, normal
192, 82, normal
171, 119, fat
182, 101, fat
161, 106, fat
187, 118, fat
159, 53, normal
196, 41, thin
172, 114, fat
176, 80, fat
192, 51, thin
163, 71, fat
172, 45, thin
178, 83, fat
153, 68, fat
175, 105, fat
155, 52, normal
179, 80, fat
187, 53, thin
171, 87, fat
158, 77, fat
154, 64, fat
193, 98, fat
162, 87, fat
188, 71, normal
175, 99, fat
196, 102, fat
195, 105, fat
198, 108, fat
169, 98, fat
174, 85, fat
186, 50, thin
156, 110, fat
162, 46, thin
167, 66, overweight
186, 47, thin
185, 116, fat
159, 83, fat
159, 88, fat
154, 99, fat
163, 99, fat
173, 42, thin
164, 96, fat
193, 111, fat
179, 111, fat
189, 105, fat
195, 61, thin
162, 46, thin
196, 90, overweight
178, 96, fat
165, 68, fat
196, 46, thin
155, 69, fat
199, 69, thin
152, 43, normal
179, 100, fat
160, 70, fat
191, 62, thin
179, 98, fat
176, 120, fat
153, 63, fat
180, 92, fat
189, 66, thin
180, 52, thin
157, 86, fat
165, 53, normal
152, 57, overweight
164, 56, normal
187, 115, fat
164, 105, fat
198, 40, thin
198, 116, fat
151, 86, fat
154, 99, fat
198, 77, normal
160, 41, thin
178, 90, fat
168, 109, fat
152, 69, fat
184, 101, fat
167, 60, normal
167, 55, normal
179, 92, fat
198, 118, fat
182, 109, fat
200, 73, thin
191, 107, fat
199, 68, thin
189, 106, fat
158, 88, fat
194, 87, overweight
194, 58, thin
186, 82, overweight
156, 112, fat
200, 61, thin
189, 88, overweight
183, 100, fat
157, 55, normal
180, 69, normal
152, 71, fat
167, 57, normal
199, 56, thin
182, 75, normal
180, 72, normal
158, 47, normal
156, 42, thin
182, 49, thin
198, 104, fat
176, 49, thin
174, 48, thin
182, 63, normal
194, 48, thin
174, 87, fat
161, 67, fat
168, 49, thin
181, 41, thin
164, 67, fat
178, 86, fat
175, 73, overweight
161, 57, normal
159, 57, normal
200, 84, normal
183, 45, thin
152, 105, fat
159, 84, fat
199, 105, fat
159, 87, fat
154, 120, fat
176, 47, thin
156, 90, fat
182, 108, fat
176, 94, fat
178, 78, overweight
169, 100, fat
150, 43, normal
174, 45, thin
161, 66, fat
150, 63, fat
199, 102, fat
174, 71, overweight
156, 44, thin
185, 63, thin
164, 62, overweight
176, 68, normal
161, 104, fat
176, 119, fat
164, 56, normal
182, 101, fat
178, 61, normal
176, 59, normal
171, 54, thin
176, 80, fat
177, 91, fat
191, 91, fat
180, 58, thin
152, 90, fat
171, 88, fat
171, 80, fat
186, 42, thin
194, 93, overweight
190, 72, normal
178, 55, thin
152, 103, fat
169, 100, fat
172, 56, normal
165, 71, fat
199, 52, thin
173, 51, thin
153, 119, fat
165, 53, normal
154, 86, fat
159, 60, overweight
150, 99, fat
199, 59, thin
187, 55, thin
186, 70, normal
191, 51, thin
156, 50, normal
159, 59, overweight
199, 71, thin
193, 112, fat
150, 56, overweight
163, 72, fat
161, 101, fat
185, 43, thin
187, 75, normal
198, 103, fat
171, 89, fat
183, 94, fat
181, 62, normal
185, 53, thin
172, 105, fat
169, 62, normal
198, 57, thin
196, 60, thin
188, 100, fat
198, 115, fat
153, 82, fat
176, 98, fat
165, 67, overweight
168, 62, normal
183, 81, overweight
162, 47, thin
162, 100, fat
184, 75, normal
182, 98, fat
161, 103, fat
186, 119, fat
190, 75, normal
184, 42, thin
198, 120, fat
152, 118, fat
170, 101, fat
189, 96, fat
176, 107, fat
189, 63, thin
193, 103, fat
190, 113, fat
171, 117, fat
162, 85, fat
196, 70, thin
150, 68, fat
155, 79, fat
187, 79, normal
150, 70, fat
156, 105, fat
179, 46, thin
162, 61, overweight
169, 47, thin
166, 62, normal
176, 109, fat
178, 119, fat
150, 60, fat
189, 115, fat
178, 43, thin
162, 72, fat
162, 113, fat
187, 86, overweight
199, 69, thin
193, 100, fat
153, 64, fat
200, 106, fat
184, 41, thin
164, 57, normal
172, 71, overweight
187, 90, fat
173, 48, thin
167, 51, thin
191, 96, fat
195, 54, thin
179, 119, fat
194, 60, thin
182, 88, fat
161, 113, fat
199, 40, thin
161, 47, thin
160, 76, fat
183, 41, thin
199, 115, fat
175, 103, fat
183, 117, fat
150, 96, fat
196, 89, overweight
164, 100, fat
164, 102, fat
150, 96, fat
168, 48, thin
174, 112, fat
164, 42, thin
198, 94, overweight
178, 119, fat
200, 99, overweight
187, 99, fat
171, 64, normal
157, 76, fat
162, 95, fat
194, 94, fat
161, 76, fat
164, 43, thin
187, 47, thin
156, 93, fat
186, 120, fat
193, 83, normal
164, 96, fat
165, 78, fat
157, 42, thin
187, 111, fat
181, 66, normal
181, 63, normal
180, 99, fat
179, 93, fat
193, 69, normal
194, 59, thin
160, 61, overweight
150, 117, fat
157, 61, overweight
194, 70, normal
150, 42, normal
169, 78, fat
170, 106, fat
194, 103, fat
186, 105, fat
179, 89, fat
195, 49, thin
173, 108, fat
181, 69, normal
170, 48, thin
176, 71, overweight
159, 114, fat
164, 60, normal
170, 59, normal
192, 114, fat
183, 76, normal
186, 104, fat
161, 113, fat
170, 87, fat
159, 63, fat
160, 40, thin
190, 46, thin
192, 48, thin
174, 114, fat
192, 110, fat
150, 81, fat
168, 76, fat
192, 83, normal
166, 64, overweight
162, 58, normal
184, 66, normal
197, 91, overweight
187, 91, fat
190, 74, normal
186, 53, thin
177, 89, fat
163, 101, fat
175, 73, overweight
168, 60, normal
172, 95, fat
155, 94, fat
155, 115, fat
197, 43, thin
176, 96, fat
181, 62, normal
172, 101, fat
186, 112, fat
200, 85, normal
161, 59, normal
159, 106, fat
187, 67, normal
194, 99, fat
191, 67, thin
193, 97, fat
160, 83, fat
180, 47, thin
179, 56, thin
179, 64, normal
167, 59, normal
184, 58, thin
196, 65, thin
179, 85, fat
160, 104, fat
189, 96, fat
155, 73, fat
165, 73, fat
185, 60, thin
184, 72, normal
175, 99, fat
198, 101, fat
186, 50, thin
194, 59, thin
158, 113, fat
156, 88, fat
197, 106, fat
157, 117, fat
168, 49, thin
182, 117, fat
185, 41, thin
156, 48, normal
174, 120, fat
169, 51, thin
193, 81, normal
162, 81, fat
157, 112, fat
156, 52, normal
195, 48, thin
167, 105, fat
175, 111, fat
154, 102, fat
164, 60, normal
166, 119, fat
182, 45, thin
180, 104, fat
179, 43, thin
175, 92, fat
190, 106, fat
171, 95, fat
158, 98, fat
160, 51, normal
170, 107, fat
184, 112, fat
164, 43, thin
186, 89, fat
163, 98, fat
190, 112, fat
180, 91, fat
167, 60, normal
166, 60, normal
157, 41, thin
176, 119, fat
179, 96, fat
200, 92, overweight
156, 102, fat
158, 55, normal
194, 89, overweight
162, 50, normal
189, 105, fat
165, 81, fat
174, 116, fat
161, 43, thin
200, 49, thin
165, 110, fat
179, 84, fat
196, 46, thin
186, 99, fat
169, 100, fat
178, 113, fat
167, 59, normal
178, 114, fat
160, 42, thin
177, 82, fat
162, 91, fat
183, 75, normal
191, 42, thin
182, 76, overweight
174, 101, fat
164, 82, fat
183, 50, thin
187, 51, thin
179, 76, overweight
155, 42, thin
195, 92, overweight
197, 85, normal
182, 99, fat
157, 105, fat
164, 63, overweight
158, 114, fat
188, 66, normal
163, 71, fat
166, 85, fat
157, 53, normal
163, 77, fat
199, 74, normal
185, 72, normal
195, 45, thin
151, 70, fat
166, 47, thin
176, 60, normal
158, 94, fat
183, 110, fat
194, 45, thin
178, 54, thin
200, 71, thin
175, 89, fat
181, 118, fat
153, 120, fat
190, 71, normal
169, 48, thin
179, 101, fat
197, 80, normal
192, 120, fat
198, 101, fat
177, 101, fat
175, 101, fat
153, 105, fat
179, 61, normal
155, 76, fat
160, 65, fat
199, 46, thin
179, 70, normal
159, 113, fat
196, 103, fat
193, 70, normal
194, 99, fat
196, 76, normal
168, 72, fat
152, 58, fat
188, 77, normal
150, 88, fat
157, 58, overweight
196, 96, fat
167, 82, fat
185, 40, thin
192, 77, normal
151, 69, fat
162, 77, fat
150, 74, fat
154, 74, fat
193, 63, thin
168, 118, fat
180, 72, normal
170, 109, fat
158, 86, fat
193, 56, thin
198, 101, fat
158, 92, fat
189, 75, normal
173, 51, thin
185, 104, fat
193, 92, overweight
155, 91, fat
199, 109, fat
184, 110, fat
188, 79, normal
198, 53, thin
173, 63, normal
170, 102, fat
152, 70, fat
191, 55, thin
165, 40, thin
190, 94, fat
154, 61, fat
173, 100, fat
198, 47, thin
184, 98, fat
155, 95, fat
165, 92, fat
170, 67, overweight
197, 100, fat
185, 67, normal
179, 94, fat
162, 68, fat
161, 118, fat
184, 85, fat
163, 118, fat
194, 48, thin
185, 91, fat
187, 69, normal
166, 43, thin
181, 55, thin
182, 40, thin
174, 40, thin
178, 114, fat
181, 76, overweight
177, 115, fat
168, 92, fat
169, 96, fat
153, 109, fat
172, 101, fat
164, 104, fat
162, 99, fat
158, 97, fat
153, 94, fat
158, 95, fat
156, 116, fat
196, 40, thin
163, 54, normal
174, 88, fat
192, 88, overweight
181, 85, fat
165, 91, fat
180, 100, fat
162, 43, thin
174, 49, thin
191, 108, fat
189, 82, overweight
177, 40, thin
172, 89, fat
166, 83, fat
153, 49, normal
175, 47, thin
180, 120, fat
200, 77, normal
181, 111, fat
181, 83, fat
171, 99, fat
186, 106, fat
200, 101, fat
154, 99, fat
200, 69, thin
174, 120, fat
166, 41, thin
176, 76, overweight
187, 102, fat
199, 54, thin
197, 53, thin
175, 40, thin
159, 42, thin
175, 58, normal
186, 99, fat
151, 89, fat
165, 118, fat
197, 98, fat
170, 116, fat
200, 114, fat
170, 49, thin
157, 42, thin
194, 81, normal
161, 111, fat
161, 95, fat
170, 109, fat
187, 63, thin
160, 56, normal
195, 101, fat
178, 109, fat
161, 91, fat
151, 103, fat
189, 71, normal
179, 120, fat
156, 61, fat
179, 52, thin
170, 70, overweight
181, 108, fat
194, 57, thin
188, 101, fat
187, 82, overweight
151, 71, fat
157, 47, normal
164, 101, fat
165, 89, fat
182, 111, fat
159, 80, fat
160, 84, fat
171, 119, fat
181, 70, normal
156, 119, fat
151, 84, fat
155, 86, fat
194, 105, fat
165, 102, fat
191, 41, thin
174, 41, thin
155, 54, normal
172, 43, thin
176, 76, overweight
199, 75, normal
172, 114, fat
181, 61, normal
181, 56, thin
188, 99, fat
173, 59, normal
198, 101, fat
155, 76, fat
164, 85, fat
169, 61, normal
162, 99, fat
195, 84, normal
159, 117, fat
166, 75, fat
186, 108, fat
161, 58, normal
173, 57, normal
157, 82, fat
184, 65, normal
192, 88, overweight
179, 69, normal
188, 45, thin
198, 40, thin
177, 98, fat
155, 107, fat
193, 72, normal
156, 91, fat
168, 119, fat
194, 91, overweight
199, 99, fat
187, 107, fat
199, 87, normal
180, 99, fat
158, 118, fat
167, 65, overweight
178, 79, fat
156, 112, fat
180, 49, thin
154, 95, fat
193, 102, fat
194, 45, thin
160, 47, thin
192, 119, fat
171, 56, normal
174, 89, fat
158, 46, thin
166, 55, normal
171, 84, fat
184, 115, fat
170, 94, fat
178, 81, fat
184, 56, thin
179, 56, thin
175, 40, thin
191, 52, thin
159, 61, overweight
155, 117, fat
185, 46, thin
158, 92, fat
160, 99, fat
187, 71, normal
187, 58, thin
165, 117, fat
180, 51, thin
159, 92, fat
165, 56, normal
170, 62, normal
175, 96, fat
157, 58, overweight
189, 41, thin
199, 76, normal
176, 118, fat
168, 46, thin
199, 61, thin
197, 107, fat
165, 62, normal
164, 61, normal
187, 70, normal
179, 77, overweight
168, 90, fat
165, 81, fat
185, 79, overweight
188, 89, fat
175, 94, fat
155, 75, fat
157, 71, fat
196, 71, thin
153, 95, fat
200, 60, thin
196, 82, normal
192, 94, fat
173, 91, fat
160, 88, fat
198, 72, thin
184, 53, thin
190, 87, overweight
159, 104, fat
161, 110, fat
169, 111, fat
157, 69, fat
172, 83, fat
162, 116, fat
161, 78, fat
183, 71, normal
191, 89, overweight
194, 43, thin
179, 92, fat
166, 82, fat
151, 111, fat
159, 51, normal
191, 73, normal
155, 48, normal
177, 112, fat
193, 73, normal
175, 91, fat
160, 82, fat
168, 99, fat
181, 108, fat
179, 52, thin
168, 68, overweight
193, 84, normal
196, 84, normal
171, 95, fat
181, 83, fat
151, 93, fat
160, 118, fat
196, 71, thin
189, 41, thin
193, 102, fat
184, 70, normal
197, 60, thin
182, 93, fat
188, 62, thin
171, 111, fat
159, 46, thin
168, 74, fat
171, 67, overweight
175, 99, fat
166, 61, normal
155, 103, fat
161, 107, fat
164, 48, thin
194, 106, fat
184, 89, fat
189, 47, thin
176, 49, thin
188, 50, thin
189, 89, fat
198, 55, thin
154, 90, fat
179, 43, thin
163, 97, fat
153, 116, fat
193, 87, overweight
179, 40, thin
166, 111, fat
176, 103, fat
191, 77, normal
197, 113, fat
169, 100, fat
151, 110, fat
199, 63, thin
176, 62, normal
177, 61, normal
164, 86, fat
196, 56, thin
153, 68, fat
195, 66, thin
181, 114, fat
176, 75, overweight
151, 50, normal
187, 59, thin
199, 45, thin
153, 50, normal
200, 101, fat
172, 58, normal
157, 68, fat
165, 43, thin
185, 112, fat
183, 101, fat
161, 84, fat
190, 114, fat
175, 40, thin
183, 65, normal
157, 79, fat
191, 103, fat
182, 65, normal
179, 63, normal
168, 62, normal
152, 40, thin
177, 120, fat
152, 65, fat
152, 103, fat
196, 113, fat
177, 62, normal
189, 87, overweight
197, 94, overweight
173, 110, fat
193, 120, fat
163, 48, thin
154, 103, fat
184, 112, fat
176, 48, thin
189, 88, overweight
176, 88, fat
163, 41, thin
170, 101, fat
151, 43, normal
193, 56, thin
156, 76, fat
176, 79, fat
170, 113, fat
185, 92, fat
181, 56, thin
167, 94, fat
174, 44, thin
187, 107, fat
190, 56, thin
172, 101, fat
180, 74, normal
152, 62, fat
170, 52, thin
153, 87, fat
189, 70, normal
189, 60, thin
172, 80, fat
161, 44, thin
180, 111, fat
190, 53, thin
199, 88, normal
194, 86, normal
171, 115, fat
154, 85, fat
192, 104, fat
181, 99, fat
153, 73, fat
170, 64, normal
170, 102, fat
152, 106, fat
186, 102, fat
199, 120, fat
181, 51, thin
186, 51, thin
184, 104, fat
162, 86, fat
187, 84, overweight
196, 79, normal
178, 95, fat
196, 94, overweight
198, 83, normal
173, 51, thin
156, 105, fat
168, 62, normal
182, 101, fat
151, 117, fat
173, 57, normal
154, 86, fat
171, 105, fat
154, 95, fat
157, 109, fat
155, 99, fat
188, 109, fat
196, 114, fat
159, 46, thin
158, 44, thin
191, 61, thin
193, 79, normal
170, 70, overweight
151, 82, fat
200, 111, fat
188, 82, overweight
162, 58, normal
200, 81, normal
157, 66, fat
178, 66, normal
189, 79, normal
164, 76, fat
189, 106, fat
154, 91, fat
198, 106, fat
191, 63, thin
177, 66, normal
174, 68, normal
165, 105, fat
169, 54, normal
177, 117, fat
188, 58, thin
152, 94, fat
190, 102, fat
163, 102, fat
199, 120, fat
194, 46, thin
186, 98, fat
188, 99, fat
197, 83, normal
167, 82, fat
183, 90, fat
187, 44, thin
160, 90, fat
165, 114, fat
158, 63, fat
189, 51, thin
163, 60, normal
182, 46, thin
150, 89, fat
198, 85, normal
150, 84, fat
155, 63, fat
189, 99, fat
177, 59, normal
194, 114, fat
179, 105, fat
187, 104, fat
197, 76, normal
199, 107, fat
182, 84, fat
187, 95, fat
168, 116, fat
154, 96, fat
197, 44, thin
163, 66, overweight
177, 107, fat
156, 49, normal
155, 110, fat
168, 69, overweight
200, 75, normal
186, 68, normal
195, 102, fat
197, 70, thin
152, 101, fat
153, 56, overweight
184, 51, thin
180, 76, overweight
163, 108, fat
